Date,Stock Price
2023-03-07 00:00:00-05:00,253.75586483253576
2023-03-08 00:00:00-05:00,251.5182925432916
2023-03-09 00:00:00-05:00,253.2806570635269
2023-03-10 00:00:00-05:00,248.58771025442266
2023-03-13 00:00:00-04:00,244.94422102746705
2023-03-14 00:00:00-04:00,254.2014183201653
2023-03-15 00:00:00-04:00,257.3993816246866
2023-03-16 00:00:00-04:00,262.57741397254915
2023-03-17 00:00:00-04:00,275.4979416246343
2023-03-20 00:00:00-04:00,274.23062101469714
2023-03-21 00:00:00-04:00,272.1514650488546
2023-03-22 00:00:00-04:00,270.6861560755759
